MSTAR,A,PER
1.4,0.0827067,7.340717999999999
0.93,0.033413099999999994,2.3114243
1.08,0.5751229999999999,153.22
0.94,0.569755,161.97
0.96,0.05734400000000001,5.118
1.01,0.053257500000000006,4.465633
0.85,0.120351,16.54080322
0.81,0.0652526,6.7645800000000005
1.296,0.042318199999999986,2.7908327
0.94,0.227343,40.83650120000001
0.98,0.12926,17.14647302
1.062,0.0372774,2.5495551
0.42,0.14338900000000002,30.59857452
0.78,0.0595534,6.01038429
1.24,0.145378,18.179001
0.99,0.060394,5.44832529
0.78,0.0205641,1.21956827
0.852,0.0468733,4.0144479
1.12,0.044951,3.2888
0.463,0.00482158,0.179715
0.97,0.0468593,3.76182115
1.06,0.269917,49.747
0.696,0.0348576,2.8492580000000003
0.91,0.0201315,1.09366356
0.13,0.027645,4.65627
1.03,0.126673,16.225464900000002
1.05,0.181954,27.665522600000006
0.99,0.435925,105.6551369
0.905,5.47467,4909.0
1.5,2.06593,885.0
1.22,0.0314948,1.846834
1.22,2.12913,1027.0
0.84,0.628803,198.7112502
0.99,0.0304915,1.95452434
0.907,0.0903808,10.4208
0.8,0.16941199999999998,28.474748
0.893,0.0245157,1.4822446000000002
0.98,0.12495,16.29595382
1.25,0.0946205,9.5085156
1.08,0.294564,56.1886887
1.13,0.0449621,3.27582262
1.13,5.1386400000000005,3999.0
0.95,0.0900599,10.12804789
1.11,0.0443634,3.23941344
1.014,0.646509,188.3
0.82,0.0927369,11.3910025
1.02,0.204258,33.3855938
1.28,0.103027,10.67607169
0.95,0.475522,122.8808058
1.0,0.352794,76.53695859999998
1.63,2.0552200000000003,840.0
1.031,3.737530000000001,2597.0
0.76,0.148956,24.0862707
0.76,0.0237986,1.53818844
1.02,0.12601500000000002,16.1779561
1.19,0.07893969999999999,7.42608998
1.4,0.0656375,5.19104016
1.18,0.32868800000000004,63.330002
0.52,0.0468266,5.13248562
0.87,0.05914460000000001,5.63252845
2.0,1.7133,578.6
0.6809999999999999,0.698075,258.14242533
1.19,0.262112,44.9309804
1.16,0.370933,76.613377
1.13,0.0283971,1.64422461
0.62,0.0279245,2.16457097
1.43,1.11751,359.51001
0.972,0.0447299,3.504725
0.99,0.487186,124.828679
0.93,0.0337968,2.35322
1.13,0.0231971,1.212884
1.33,0.192441,26.73
1.07,0.100207,11.20066445
0.55,0.14616600000000002,27.52197994
0.88,0.0402889,3.14866453
0.94,0.183527,29.619342100000004
0.89,0.126522,17.42395198
1.65,1.49788,521.0
0.63,0.06083690000000001,6.905
1.44,0.265793,41.7083629
0.97,0.33123400000000003,70.6979061
1.06,0.0435391,3.22296927
0.65,0.113189,17.25204
0.92,0.148827,21.8635301
0.94,0.119927,15.64591713
1.16,0.177259,25.30889748
0.64,0.104852,15.5012
1.01,0.0249783,1.43474156
0.35700000000000004,2.41241,2288.0
0.97,0.848513,289.8623
0.94,0.359829,81.3151059
0.99,0.170628,25.873148
1.079,0.0907017,9.605085
0.96,0.284051,56.4349938
1.15,0.340485,67.66882700000001
0.13,0.0150222,1.865169
0.95,1.98497,1046.2
1.04,0.0920746,10.00652995
0.87,0.626938,194.3
0.8,0.322307,74.72
1.49,0.0482761,3.1739171
0.88,0.0511944,4.51005748
1.16,0.0850402,8.4061
1.004,0.0265195,1.5732918
1.31,0.05938580000000001,4.6171362999999985
1.37,0.167568,21.4050484
1.15,0.113545,13.0313945
0.95,0.0415217,3.17060005
1.19,1.41366,562.0
0.789,0.0629202,6.4898
0.0,0.0,110.2869374
1.21,0.0346186,2.1375
1.48,0.0370185,2.13775
1.01,0.328074,68.27
1.24,0.062183400000000014,5.084298
0.8,0.212191,39.91488
1.079,1.39638,580.0
0.97,0.049588,4.09513932
0.88,0.121794,16.54964934
0.88,0.0890998,10.35533177
1.29,0.168494,22.2419092
1.11,0.148883,19.9157725
1.12,1.19049,448.303558
0.828,1.7453299999999998,923.8
0.18,0.044761,8.15275
1.01,0.149715,21.05358596
0.56,0.0213603,1.52372816
0.294,0.0299103,3.484552
0.95,0.225432,40.1099547
1.14,0.0483417,3.6313
1.41,0.124667,13.5396293
0.84,0.0285532,1.92279873
0.89,0.06737130000000001,6.77030201
1.03,0.0263938,1.5432066
1.04,0.217913,36.43334520000001
0.93,0.0485835,4.055259
1.07,1.82563,871.0
0.8,0.116059,16.1457
0.96,0.16576300000000002,25.15864
0.86,0.015239,0.74092842
0.88,0.448737,117.040498
0.32,0.208098,61.1166
0.96,0.237086,43.0342272
1.13,0.877542,282.4
1.0,0.189213,30.052
1.73,1.97816,772.0
1.027,0.0889028,9.55385
0.85,0.118109,16.08066115
1.04,0.09161339999999997,9.93143556
0.95,0.297893,60.92832271
0.58,0.0344696,3.0678504
1.63,1.29371,420.77
1.22,0.0247968,1.29123275
1.21,0.186405,26.723000000000006
0.94,0.0414509,3.17926292
1.66,2.71944,1270.0
0.8490000000000001,0.0781916,8.666999800000001
1.13,0.312713,60.08550820000001
1.213,0.0483278,3.52254
0.88,0.121899,16.57110363
0.93,0.120657,15.87364565
1.06,0.274894,51.1309704
0.8945780000000001,0.362932,83.9151
1.01,0.116085,14.37457351
0.942,0.21692600000000006,38.021
0.83,0.227878,43.6
1.46,0.0531529,3.70428172
1.02,0.0702913,6.73972381
1.07,0.270303,49.6221509
0.84,0.116915,15.9314739
0.85,0.0945351,11.51516988
1.01,0.528741,139.35
1.386,0.0606258,4.627669
1.15,0.0753112,7.03932553
1.21,0.11968800000000003,13.749
0.97,0.0603302,5.49548621
0.76,0.0366691,2.94194094
0.87,0.07692,8.35390639
0.72,0.0909691,11.8104
0.81,0.129582,18.93054959
0.93,0.0658558,6.40087618
0.92,0.989603,374.876239
2.1,0.8123520000000001,184.2
1.3,0.0546221,4.086052
1.05,0.0371348,2.5485799
1.01,0.0192274,0.96897238
1.027,0.150571,21.058000000000003
1.45,0.0809151,6.98152703
0.77,0.0396806,3.29011795
1.37,0.104248,10.503429400000002
1.82,2.1863900000000003,874.7739999999999
1.38,0.08213960000000001,7.31946363
2.6,1.45528,396.03
2.3,1.30798,359.89999
1.01,0.015144899999999998,0.67737516
0.86,0.0746773,8.03755877
0.73,0.0888549,11.32271513
1.24,0.0702714,6.11009134
1.07,0.268681,49.175
0.71,0.0470338,4.42157218
0.73,0.0712798,8.1352
0.91,0.0534149,4.72674
1.29,0.0532427,3.9501907
1.074,0.811776,255.87
1.01,0.0271923,1.6284229
0.81,0.00914662,0.35500744
0.29,0.0911013,18.64968369
0.97,0.028088400000000003,1.7429935
1.0,0.0769686,7.79430132
1.01,0.7243229999999999,223.3
0.79,0.08593619999999999,10.35239
1.54,0.25806,38.58422849
1.16,0.034546,2.176423
1.255,0.0436462,2.972086
0.95,2.72021,1680.3835
1.04,0.259379,47.31261920000001
0.45,0.16254200000000002,35.68
0.87,0.08557739999999997,9.803224
1.18,0.4871970000000001,114.34219
1.17,0.353488,70.9674603
1.11,0.0607809,5.19492202
0.95,0.381801,88.40655258
0.99,0.116158,14.53261362
1.57,2.00121,825.0
1.15,0.352599,71.312
1.62,1.09038,326.6
0.7559999999999999,0.036160000000000005,2.875317
0.8320000000000001,0.05664169999999999,5.39792
0.7,0.0976622,13.32388301
0.884,0.594654,178.1396
0.99,0.253589,46.8779367
0.76,0.0353774,2.78786839
1.0,0.0496334,4.0378962
1.31,0.055552300000000006,4.1780620000000015
1.05,0.282775,53.5991044
1.02,0.0509676,4.1591409
0.84,0.0122438,0.53991524
1.12,0.154139,20.8851
1.071,0.115423,13.83989
0.93,0.258472,49.7701438
1.047,0.195818,30.93
0.93,0.136873,19.17891293
1.236,0.0497734,3.646706
0.94,1.10806,439.3
0.82,0.106453,14.00947528
0.97,0.186659,29.90722674
1.038,0.135169,17.815815
0.81,0.044079,3.75574426
0.94,0.100833,12.06222443
1.374,0.0506416,3.54846
1.095,2.02175,1003.0
0.79,0.031864599999999986,2.33743801
1.16,0.15400899999999998,20.4966197
0.75,0.0768547,8.98597
0.84,0.152252,23.67517607
1.03,0.0304899,1.9153073
0.98,0.569779,158.68533080000003
1.1,0.149206,20.0711504
0.9,0.0906432,10.50682565
0.84,0.0194186,1.07839035
0.94,0.0448876,3.5827463
0.72,0.0334052,2.62811375
1.167,0.0295963,1.720861232
1.94,2.53363,1056.4
1.31,0.8304450000000001,241.33335
1.28,0.0225329,1.09142245
1.136,2.23538,1145.0
1.415,0.0611041,4.637038
1.18,0.046910400000000005,3.4158699999999995
1.23,2.54171,1333.0
1.81,1.4118,455.2
1.821,2.60478,1136.1
0.91,0.137663,19.55659418
0.961,0.232191,41.6855
1.06,0.0483406,3.7705521
1.18,0.12628699999999998,15.09
1.07,0.415174,94.44
1.74,2.06698,822.3
0.92,1.84741,956.0
0.905,0.237305,44.38
0.95,0.130519,17.6700642
0.83,0.17066900000000002,28.26731672
1.24,1.87545,842.2
0.98,0.318069,66.1849031
1.209,0.0485119,3.547851
0.92,0.0284473,1.8270823
1.08,0.047946800000000005,3.68992629
1.32,0.688457,181.4
0.92,0.433249,108.593329
1.04,0.0587592,5.10137945
0.51,0.0801169,11.59822172
0.95,0.315387,66.373379
0.75,0.122117,17.990999
1.17,0.110556,12.4127754
0.93,0.494507,131.05
0.83,0.07255,7.83442788
1.15,0.0541085,4.28686431
0.73,0.115577,16.79713874
0.738,0.102068,13.86375
1.093,0.0435518,3.1743516
1.08,0.112305,13.227452800000002
0.942,0.474527,123.01
0.97,0.026927,1.63865306
1.09,0.119635,14.476
0.33,0.060873,9.54927542
0.91,0.0230406,1.3382299
1.32,1.17816,406.2
1.12,0.148109,19.672266
1.642,0.0657911,4.8101025
0.79,0.199129,36.5156053
0.99,1.27266,526.62
1.07,0.042747900000000005,3.12082923
1.29,0.07028200000000001,5.991857235
0.7,0.0392074,3.3877300000000004
0.82,0.0493183,4.41769648
1.06,0.11898,14.5596237
1.09,0.0307775,1.88897906
1.04,0.678014,199.505
1.101,0.0449161,3.312846
0.168,0.0496746,9.8658
0.93,0.0780677,8.261439999999999
0.53,0.0639541,8.114379
1.02,0.0183692,0.90037648
0.81,0.0233115,1.4444538
1.15,0.0524304,4.08899022
0.8029999999999999,3.57648,2754.0
1.1,0.0607231,5.21104261
0.98,0.0243585,1.4013794
0.64,0.0885967,12.04
1.01,0.16583299999999998,24.54350418
1.05,0.0994127,11.1726994
0.81,0.146332,22.717
0.969,0.201945,33.6727
1.06,1.42271,602.0
0.99,0.294279,58.6017925
0.85,0.131197,18.82634264
0.75,0.261363,56.35418576
1.03,0.382908,85.273256
0.9,0.0484016,4.098503
1.24,0.0334746,2.0083900000000003
1.03,0.440295,105.144749
1.04,0.07181110000000003,6.89225223
1.0,0.23121,40.6069821
0.76,0.110433,15.37563332
0.96,0.266647,51.3285623
0.614,0.0394192,3.648083
1.19,0.131614,15.9870174
0.97,0.0502867,4.18200253
0.99,0.381935,86.647661
1.061,3.14259,1973.0
1.17,0.499878,119.29
0.967,0.0381546,2.766741
0.88,0.0807413,8.884924
0.93,0.0293274,1.90220856
0.219,0.0498583,8.68909
1.048,0.044362,3.3326870000000004
0.99,0.463098,115.6862258
1.38,1.35778,491.54
0.92,0.0315297,2.13194651
0.91,0.0444161,3.58410122
1.1,0.183622,27.402
1.115,0.135435,17.24
1.018,0.057138199999999986,4.942782
1.22,0.8949389999999999,279.8
0.89,0.078449,8.50699658
0.93,0.032467,2.21571036
0.81,0.101967,13.2140732
0.59,0.0797661,10.71252541
1.098,0.0617874,5.35227
0.9,0.455837,118.45
1.33,1.29111,464.3
1.08,0.12678399999999998,15.86621821
0.9,0.0303322,2.03387914
1.04,0.103167,11.8681707
0.99,0.0260305,1.54168
1.75,9.04,7482.0
0.8,0.013815,0.66308526
1.47,2.17458,964.6
0.97,0.134547,18.302724800000004
0.4,1.03037,603.95116
0.77,0.15417,25.1967
1.056,1.19018,461.2
0.7190000000000001,0.06968660000000003,7.919585
1.213,0.049881,3.6936411
0.94,0.0479144,3.95116882
1.28,0.0449613,3.076337
0.22,0.0159282,1.565409
1.31,0.977788,308.5471
1.18,0.0499436,3.7521
0.93,0.0464979,3.79701816
1.06,0.128581,16.3567
0.96,0.5726140000000001,161.5280101
1.0,0.65375,192.9
0.18,0.022904,2.984151
1.32,0.05524,4.1250828
1.19,0.034488,2.143634
0.83,0.128317,18.42794624
0.85,0.533637,154.378
1.277,0.0511881,3.743208
1.07,0.0390315,2.718661
1.33,0.0512842,3.67724
1.26,1.9793,905.574
0.961,0.465624,118.3807
0.92,0.32008200000000003,68.9584
1.04,0.0991034,11.17394617
0.51,0.0221208,1.68269615
0.98,0.0378236,2.71407755
1.31,3.5268900000000003,2111.0
0.7959999999999999,0.114217,15.76491
1.4,0.185532,24.66919569
1.02,0.0658388,6.10960324
1.14,0.0462418,3.40165668
1.122,0.757141,227.0
1.06,1.58126,705.0
1.181,0.0439208,3.092514
0.79,0.0181392,1.00393374
0.42,0.0820805,13.25319599
2.54,1.22755,311.6
1.09,0.11743900000000003,14.07971466
1.27,0.0161473,0.66502692
0.13,0.0155735,1.96876
0.99,0.545404,147.76916
2.03,1.31659,387.1
1.107,0.056145000000000014,4.617101
0.972,0.0752115,7.641589999999999
1.02,0.610956,172.7049784
0.574,0.0362414,3.3252725
0.93,0.103068,12.53248465
0.9,0.139053,19.96371318
0.887,0.0369523,2.7535953
0.9,0.169908,26.9644317
1.02,0.0412688,3.03195744
1.51,0.0379591,2.1974
1.06,0.0923527,9.95661537
1.11,0.0736811,6.93366476
0.88,0.06338250000000001,6.21229
0.92,0.0486188,4.08227507
0.59,0.03114,2.61302086
1.178,0.05753150000000001,4.641878
1.16,0.113375,12.9460978
0.77,0.032692900000000004,2.46050993
0.89,0.03437,2.46697439
0.99,0.16183499999999998,23.8990296
0.78,0.0462676,4.11584468
1.14,0.0901485,9.24285
1.31,1.34724,498.9
0.96,0.918027,327.8
0.63,0.0525035,5.53608151
1.07,0.0372128,2.53475627
1.28,0.06742189999999999,5.65179605
1.12,0.0645018,5.65377733
1.0,0.164368,24.3397804
0.77,0.0609548,6.26406846
1.0,3.81754,2720.0
0.8490000000000001,0.0401202,3.185315
0.8959999999999999,0.028034,1.8053564
1.04,0.0336339,2.20921951
1.87,0.214338,26.468000000000004
0.79,0.122745,17.671796
0.95,0.100137,11.87456832
0.64,0.055409900000000005,5.955
1.15,0.06880399999999999,6.146985099999998
0.146,0.08749370000000001,24.73712
0.87,0.272889,55.8226539
0.89,0.112106,14.53244172
0.29,0.0364676,4.72335022
1.0,0.053514,4.52158888
1.121,1.49006,626.516
0.86,0.0543959,4.99678284
1.1,0.120607,14.58649607
0.73,0.0437251,3.908632
0.81,0.167447,27.80756293
0.54,0.06768350000000001,8.7522
1.11,0.0749015,7.10664
0.78,0.037022,2.9444256
0.91,0.1083,13.64618192
2.04,1.17872,326.03
1.12,0.450064,103.95
0.84,0.6274890000000001,198.088774
1.08,0.0420644,3.03214559
1.08,0.328137,66.0634
1.05,0.0540966,4.48487493
1.09,0.0577982,4.86069
1.39,1.68144,675.47
2.13,0.826048,187.83
1.81,1.85343,684.7
0.82,0.12007,16.78176602
1.21,0.0433594,2.99793191
0.46,0.0557932,7.09714223
1.305,0.0303507,1.689868
2.08,1.7573900000000002,589.64001
1.02,0.0820733,8.50340718
1.12,0.136075,17.324
1.19,0.16630699999999998,22.70816791
1.19,0.0373628,2.41811321
1.234,0.0565986,4.4264
1.41,0.0648523,5.08005848
1.15,0.587421,153.34336399999995
1.04,0.0513318,4.1653651
0.87,0.0271336,1.7497798
0.69,0.0553247,5.72149
0.95,0.0839169,9.10967112
0.95,0.12255,16.07677615
0.99,0.0851117,9.1149903
0.75,0.078486,9.27358194
1.15,0.0415895,2.88879862
0.695,0.0373351,3.1606296
1.063,2.10149,1078.0
1.25,1.33364,501.75
1.08,0.220101,36.2919336
1.01,0.08901310000000001,9.65185017
1.06,0.239949,41.6979976
0.96,0.84075,287.3789490000001
0.95,0.0450195,3.57878087
0.99,0.0570893,5.00731778
1.21,0.0629198,5.24
1.12,0.105428,11.81399
0.62,0.22430100000000006,49.276764
0.92,0.018714,0.97486893
0.82,0.8975489999999999,342.85
1.11,0.0280141,1.6255222
1.02,0.0821049,8.508324400000001
0.89,0.191967,32.56370689999999
0.82,0.0563265,5.39202539
0.892,0.0294714,1.9550959
0.74,0.443519,125.41311770000002
1.24,0.774655,223.6
0.84,0.0136874,0.6381631999999999
0.83,0.0126273,0.56887443
0.89,0.119784,16.050621300000003
0.78,0.111331,15.36262753
0.0,0.0,3.88689525
0.73,0.0527894,5.18500207
0.99,0.189841,30.3506
0.58,0.319334,86.54
1.125,0.804743,248.4
0.81,0.0932443,11.55530021
1.8,2.09115,820.2
1.1,0.67057,191.2318
0.69,0.035686800000000005,2.96264
1.12,0.0159157,0.69297968
0.541,0.0356088,3.336649
0.84,0.0366898,2.798581
0.6,0.00867627,0.381078
1.06,0.0518657,4.19042557
0.93,0.0976404,11.55562343
0.67,0.0868408,11.41928253
1.15,0.447475,101.951829
0.89,0.143703,21.0907758
1.01,0.0826682,8.63847725
1.04,0.0776648,7.75192492
1.7,1.91985,744.5
1.02,0.08830239999999999,9.48961571
0.91,1.4211200000000002,647.3
1.285,0.163197,21.21663
0.87,0.523825,148.4603382
1.05,0.0918185,9.91723428
1.5,0.185991,23.921079100000004
0.8390000000000001,0.0410282,3.3098443
0.99,0.0190938,0.96852602
1.02,0.185365,28.86235584
0.942,0.0507459,4.3012190000000015
0.78,1.0872700000000002,465.1
1.277,2.34083,1157.0
0.902,0.1969,33.60134
0.95,0.0544938,4.76703963
0.89,0.06578049999999999,6.53192704
1.57,0.0457351,2.849375
0.7,0.122792,18.78425728
0.75,0.178579,31.8277111
1.44,1.23696,417.9
3.09,3.94973,1630.0
0.983,0.0355765,2.47063
0.85,0.107866,14.03491514
0.91,0.254302,49.1013514
0.95,0.5024390000000001,133.46052350000002
0.99,0.378116,85.35129427
0.87,0.0752791,8.088013499999999
1.25,1.05277,352.7
0.9,1.08513,433.7
0.87,0.0479747,4.113775
0.8,0.0165366,0.86838653
1.32,0.301404,52.50112900000001
1.03,0.07830930000000001,7.8866311
0.86,0.987284,386.370548
1.11,0.0492454,3.78858982
1.187,0.047858,3.509267
1.19,0.0790483,7.44142113
0.93,0.0445373,3.55987
1.28,0.0765701,6.8378503
1.2,0.0604573,4.954658
0.93,0.0402101,3.052404
0.92,0.0437823,3.48777
0.983,3.97285,2915.0369
1.22,1.22574,446.27
1.03,0.0642857,5.86601526
1.22,0.0699509,6.11786898
0.24,0.953099,692.0
1.15,0.0635655,5.45849832
0.97,0.363183,81.16942990000003
1.0,0.283337,55.01306999999999
0.951,0.0347371,2.4238039
1.08,0.123667,15.28469497
0.93,0.299693,62.1387714
0.8,0.48095,136.205626
1.3530000000000002,0.0254575,1.2749255
0.97,0.041787300000000006,3.16789194
1.078,0.0401409,2.828042
0.95,0.0253191,1.5089556999999998
1.1,0.0522124,4.15474
1.03,0.185207,28.6851324
0.68,0.055221300000000015,5.74772501
0.84,0.12272,17.13263989
0.31,0.0406125,5.36865
1.41,6.4593099999999986,5040.0
1.2990000000000002,0.047362,3.3023881
0.64,0.0992806,14.28226676
1.212,0.0395145,2.6054552
0.74,0.07066130000000001,7.975292
1.083,0.152077,20.8133
0.22,0.0247723,3.036179
0.87,0.113504,14.97435694
1.26,0.06332819999999999,5.1856142
0.75,0.043027,3.76419105
0.8059999999999999,0.0309953,2.21857567
2.08,1.45325,443.4
0.93,0.13358599999999998,18.49235668
0.93,0.07148310000000001,7.238585400000002
1.56,2.33538,1043.0
1.14,0.0625366,5.34982412
0.92,0.537936,150.242127
0.97,0.0339456,2.31942009
1.47,1.27206,431.8
0.9,2.93163,1928.0
0.42,0.361757,122.61917047
1.336,0.0480956,3.332609
1.09,0.0396104,2.75798267
1.1,0.0674482,6.10027804
1.02,0.12557,16.092
1.327,0.036575,2.216726
1.19,0.15495,20.42228798
0.86,0.192248,33.1995648
1.51,1.16471,373.3
1.02,0.0854327,9.03081
1.047,0.0785237,7.8543
0.344,0.0182725,1.53818001
1.054,0.807929,258.18
0.5720000000000001,0.5689390000000001,207.2482
0.78,0.0124913,0.57736958
1.1,0.0610151,5.24867263
1.037,4.83146,3805.6705
0.74,0.302019,70.459999
0.902,0.28010100000000004,57.011
0.87,0.039857800000000006,3.11602791
1.27,0.081813,7.5844125999999985
1.1,0.054326,4.40966548
1.1,3.17098,1951.0
0.34,0.16350599999999998,41.397
0.91,0.0562894,5.1134
0.413,0.165144,38.14
0.8,0.0673355,7.133521000000001
1.46,0.0329796,1.809886
1.0,0.0266925,1.592851
0.55,0.0598092,7.203794500000001
1.34,0.0551807,4.0872199999999985
0.86,0.24258,47.05690429999999
1.0,0.12601500000000002,16.33889626
0.87,0.0517914,4.61442
1.52,4.24519,2590.0
0.927,1.92274,1008.0
0.98,0.0338227,2.29503623
0.78,0.0835695,9.99113313
0.72,0.0777748,9.33646594
0.78,0.173489,29.88485741
0.82,0.243384,48.43089910000001
0.54,0.052043499999999986,5.9012400000000005
0.81,0.238093,47.14840805
1.078,0.951142,325.81
0.66,0.125924,20.09
0.97,0.0665428,6.36584161
1.09,0.052477,4.20474
0.73,0.0383737,3.2130598
0.56,0.0177185,1.15116651
1.01,0.498476,127.9075774
1.02,0.146844,20.3505213
1.364,5.3109,3827.0
0.907,0.105129,13.0729
0.53,0.0507499,5.73594
1.15,0.127856,15.5712
1.7180000000000002,1.2912,408.6
0.294,0.470207,217.186363
1.0,0.243344,43.8445
0.84,0.140655,21.02247699
1.28,0.206202,30.229104
1.635,0.0488209,3.0801716
1.19,0.113014,12.7204
1.21,0.0564501,4.45343281
1.05,0.18441,28.2274184
1.09,0.35920100000000005,75.29
1.47,0.0538776,3.7650007
0.78,0.0423228,3.60084276
1.09,0.263981,47.449955
0.42,0.19394,48.13439034
0.882,0.0229834,1.354133
1.365,1.30567,466.2
1.09,0.062026,5.4042722
0.825,0.0456587,3.922727
1.14,0.051351699999999986,3.9791
1.1,0.0807438,7.99019627
1.05,0.0726835,6.98471973
0.69,0.260405,58.43
1.15,0.21906,34.921
1.007,2.61147,1531.0
0.8740000000000001,0.335039,75.765
0.85,0.118345,16.1288853
0.95,0.139845,19.5974971
0.99,0.0369521,2.60754383
2.33,2.58655,993.3
0.51,0.08228289999999999,12.0717249
1.291,0.0677431,5.66793
0.93,0.0940811,10.9295461
1.05,0.0466872,3.59576964
1.0479,0.86856,288.822
0.97,0.0199578,1.04562266
1.11,0.736945,219.3217528
0.758,0.08138610000000003,9.740486
1.01,1.31895,550.0
1.1,0.538316,137.48
0.97,0.181507,28.6777
1.2,0.0385203,2.5199449
1.0,0.0508651,4.1877537
0.928,0.0388252,2.899703
0.9,0.213368,37.94563
1.25,0.0765054,6.913111200000001
1.51,0.0578859,4.13962966
1.18,0.0333991,2.0523499
0.94,0.08495269999999999,9.32807355
0.81,0.0557286,5.33905686
0.81,0.0142447,0.68996783
1.31,2.52452,1278.1218
0.99,0.0363405,2.54307286
0.8,0.0551367,5.28696
